nFrameNo,nDetectId,nObjectType,nRealXPos[mm],nDistance[mm],nWidth[mm],nHeight[mm],nXSpeed,nZSpeed,nXAcceleration,nZAcceleration,,,image_xs[pixel],image_ys[pixel],image_width[pixel],image_height[pixel]
1190,24,0,-8926,41925,376,952,0,0,0,0,,,46,99,5,6
1190,30,0,-12254,64637,502,1043,0,0,0,0,,,19,65,4,3
1191,3,0,160,10762,637,1770,0,0,0,0,,,116,328,6,20
1192,9,0,77,10848,979,1758,0,0,0,0,,,113,320,9,35
1192,32,0,-6216,22946,439,1537,0,0,0,0,,,68,181,4,11
1192,47,0,-4479,28050,419,1040,0,0,0,0,,,81,150,4,6
1193,25,0,0,10694,537,1746,0,0,0,0,,,115,328,5,26
1195,1,0,-37,10495,483,1732,0,0,0,0,,,115,335,4,27
1196,2,0,18,10498,1130,2536,0,0,0,0,,,113,333,9,29
1197,4,0,-157,10511,1093,1753,0,0,0,0,,,111,330,10,36
1197,27,0,-5966,21454,654,1526,0,0,0,0,,,69,190,6,19
1197,59,0,-10729,40960,465,955,0,0,0,0,,,32,103,4,3
1198,1,0,-171,10269,755,2493,0,0,0,0,,,113,339,6,30
1198,22,0,-2585,7776,706,1776,0,0,0,0,,,93,386,7,18
1198,47,0,-5974,21574,619,1509,0,0,0,0,,,68,189,7,20
1198,72,0,700,19521,665,957,0,0,0,0,,,120,214,6,8
1198,77,0,-1076,19771,449,2033,0,0,0,0,,,107,211,4,8
1199,8,0,-10128,49517,325,533,0,0,0,0,,,36,84,5,5
1199,28,0,211,11056,727,1454,0,0,0,0,,,116,324,6,10
1199,39,0,-3725,15494,639,1695,0,0,0,0,,,86,249,6,12
1199,69,0,-1096,19710,483,2027,0,0,0,0,,,107,211,4,9
1200,6,0,-268,10444,749,1748,0,0,0,0,,,112,335,6,28
1200,22,0,-2331,7720,1177,2553,0,0,0,0,,,92,384,13,24
